S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
11,Accenture,ATCI-4624189-S1794046_en,Software Engineering,Coimbatore,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : PySparkGood to have skills : NAMinimum 5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for managing the team and ensuring successful project delivery. Your typical day will involve collaborating with multiple teams, making key decisions, and providing solutions to problems for your immediate team and across multiple teams. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute on key decisions - Provide solutions to problems for their immediate team and across multiple teams - Lead the effort to design, build, and configure applications - Act as the primary point of contact for the project - Manage the team and ensure successful project delivery Professional & Technical Skills: - Must To Have Skills: Proficiency in PySpark - Strong understanding of statistical analysis and machine learning algorithms - Experience with data visualization tools such as Tableau or Power BI - Hands-on implementing various machine learning algorithms such as linear regression, logistic regression, decision trees, and clustering algorithms - Solid grasp of data munging techniques, including data cleaning, transformation, and normalization to ensure data quality and integrity Additional Information: - The candidate should have a minimum of 5 years of experience in PySpark - This position is based at our Coimbatore office - A 15 years full-time education is required",Posted 3 days ago,2
12,Accenture,ATCI-4397433-S1723593_en,Software Engineering,Kolkata,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : Databricks Unified Data Analytics PlatformGood to have skills : NAMinimum 7.5 year(s) of experience is requiredEducational Qualification : BESummary: As a Databricks Unified Data Analytics Platform Application Lead, you will be responsible for leading the effort to design, build, and configure applications, acting as the primary point of contact. Your typical day will involve working with the Databricks Unified Data Analytics Platform, collaborating with cross-functional teams, and ensuring the successful delivery of applications. Roles & Responsibilities: - Lead the design, development, and deployment of applications using the Databricks Unified Data Analytics Platform. - Act as the primary point of contact for all application-related activities, collaborating with cross-functional teams to ensure successful delivery. - Ensure the quality and integrity of applications through rigorous testing and debugging. - Provide technical guidance and mentorship to junior team members, fostering a culture of continuous learning and improvement. Professional & Technical Skills: - Must To Have Skills: Expertise in the Databricks Unified Data Analytics Platform. - Good To Have Skills: Experience with other big data technologies such as Hadoop, Spark, and Kafka. - Strong understanding of software engineering principles and best practices. - Experience with agile development methodologies and tools such as JIRA and Confluence. - Proficiency in programming languages such as Python, Java, or Scala. Additional Information: - The candidate should have a minimum of 5 years of experience in the Databricks Unified Data Analytics Platform. - The ideal candidate will possess a strong educational background in computer science or a related field, along with a proven track record of delivering impactful data-driven solutions. - This position is based at our Chennai office.",Posted 3 days ago,2
13,Accenture,ATCI-4680140-S1806869_en,Software Engineering,Pune,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements. Must have skills : Spring BootGood to have skills : No Function SpecialtyMinimum 5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Developer, you will design, build, and configure applications to meet business process and application requirements. You will be responsible for ensuring the smooth functioning of applications and collaborating with multiple teams to provide solutions to problems. A typical day in this role involves designing and implementing application features, troubleshooting issues, and collaborating with team members to make key decisions. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute on key decisions - Provide solutions to problems for their immediate team and across multiple teams - Design and implement application features - Troubleshoot and resolve application issues - Collaborate with team members to make key decisions Professional & Technical Skills: - Must To Have Skills: Proficiency in Spring Boot - Strong understanding of software development principles and practices - Experience with Java programming language - Knowledge of RESTful APIs and microservices architecture - Hands-on experience with database systems such as MySQL or PostgreSQL Additional Information: - The candidate should have a minimum of 5 years of experience in Spring Boot - This position is based in Pune - A 15 years full-time education is required",Posted 3 days ago,2
14,Accenture,ATCI-4670733-S1806657_en,Software Engineering,Pune,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : SAP Sales and Distribution (SD)Good to have skills : NAMinimum 7.5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for managing the team and ensuring successful project delivery. Your typical day will involve collaborating with multiple teams, making key decisions, and providing solutions to problems for your immediate team and across multiple teams. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute on key decisions - Provide solutions to problems for their immediate team and across multiple teams - Lead the effort to design, build, and configure applications - Act as the primary point of contact - Manage the team and ensure successful project delivery Professional & Technical Skills: - Must To Have Skills: Proficiency in SAP FI S/4HANA Accounting - Strong understanding of statistical analysis and machine learning algorithms - Experience with data visualization tools such as Tableau or Power BI - Hands-on implementing various machine learning algorithms such as linear regression, logistic regression, decision trees, and clustering algorithms - Solid grasp of data munging techniques, including data cleaning, transformation, and normalization to ensure data quality and integrity Additional Information: - The candidate should have a minimum of 7.5 years of experience in SAP FI S/4HANA Accounting - This position is based at our Pune office - A 15 years full-time education is required",Posted 3 days ago,2
15,Accenture,ATCI-4662536-S1806561_en,Software Engineering,Pune,Quality Engineer (Tester),"— Project Role : Quality Engineer (Tester)Project Role Description : Enables full stack solutions through multi-disciplinary team planning and ecosystem integration to accelerate delivery and drive quality across the application lifecycle. Performs continuous testing for security, API, and regression suite. Creates automation strategy, automated scripts and supports data and environment configuration. Participates in code reviews, monitors, and reports defects to support continuous improvement activities for the end-to-end testing process. Must have skills : Automated Testing, Java Standard Edition, Cucumber (Software), playwrightGood to have skills : Functional Test PlanningMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As a Quality Engineer (Tester), you will enable full stack solutions through multi-disciplinary team planning and ecosystem integration to accelerate delivery and drive quality across the application lifecycle. You will perform continuous testing for security, API, and regression suite. Your typical day will involve creating automation strategy, automated scripts, and supporting data and environment configuration. You will also participate in code reviews, monitor, and report defects to support continuous improvement activities for the end-to-end testing process. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work related problems. - Create automation strategy and develop automated scripts. - Support data and environment configuration for testing. - Participate in code reviews and provide feedback. - Monitor and report defects to support continuous improvement activities. - Perform continuous testing for security, API, and regression suite. Professional & Technical Skills: - Must Have Skills: Proficiency in Playwright, Java 8+, Cucumber (Software) - Must Have Skills: 3+ years' experience in hands on Java Programming Experience [Data Structures, Algorithms], Hands on proven ability to program complex but efficient algorithms. - Must Have Skills: 3+ years' experience in Java 8+ Exposure with Streams, Collections, Threads etc. - Must Have Skills: 3+ years' experience in Test automation using BDD (Cucumber), Gherkin and tools such as Playwright. - Must Have Skills: Exposure to setup playwright or similar framework from scratch. - Must Have Skills: knowledge of UI automation elements such as XPATH, CSS selector locator, multiple windows/frames, headless and with head browser execution, Parallel execution and exception handling with client-side errors. - Must Have Skills: 2+ years' experience Cross browser testing tools, GitHub Actions, CI/CD process tools such as Azure DevOps. - Nice to have agile methodology such as Scrum, XP, or SAFe. - Nice to have: Setting up CI/CD pipeline. Additional Information: - The candidate should have a minimum of 3 years of experience in Automated Testing. - This position is based at our Pune office. - A 15 years full time education is required.",Posted 3 days ago,2
16,Accenture,ATCI-4661849-S1806575_en,Software Engineering,Bengaluru,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : Apple iOS Application DevelopmentGood to have skills : NAMinimum 5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for overseeing the entire application development process and ensuring its successful implementation. Your role will involve collaborating with cross-functional teams, managing the development team, and making key decisions to provide effective solutions to problems. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute to key decisions - Provide solutions to problems for their immediate team and across multiple teams - Lead the effort to design, build, and configure applications - Act as the primary point of contact for application development - Oversee the entire application development process - Collaborate with cross-functional teams - Manage the development team - Make key decisions to provide effective solutions to problems Professional & Technical Skills: - Must To Have Skills: Proficiency in Apple iOS Application Development - Strong understanding of software development principles and practices - Experience in designing and developing iOS applications - Knowledge of Swift programming language - Familiarity with iOS frameworks such as UIKit and Core Data - Experience with version control systems such as Git - Good To Have Skills: Experience with Android Application Development - Recommendation: Familiarity with Agile development methodologies Additional Information: - The candidate should have a minimum of 5 years of experience in Apple iOS Application Development - This position is based at our Bengaluru office - A 15 years full-time education is required",Posted 3 days ago,2
17,Accenture,ATCI-4671800-S1806669_en,Software Engineering,Bengaluru,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : Java Full Stack DevelopmentGood to have skills : NAMinimum 7.5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for overseeing the entire application development process and ensuring its successful implementation. Roles & Responsibilities: - Expected to be an SME, collaborate and manage the team to perform. - Responsible for team decisions. - Engage with multiple teams and contribute on key decisions. - Provide solutions to problems for their immediate team and across multiple teams. - Lead the effort to design, build, and configure applications. - Act as the primary point of contact for the application development process. - Oversee the entire application development process. - Ensure successful implementation of applications. Professional & Technical Skills: - Must To Have Skills: Proficiency in Java Full Stack Development. - Strong understanding of software development principles and methodologies. - Experience in designing and developing scalable and secure applications. - Hands-on experience with front-end and back-end development. - Knowledge of database systems and SQL. - Good To Have Skills: Experience with cloud technologies such as AWS or Azure. - Familiarity with Agile development methodologies. - Experience with DevOps practices and tools. Additional Information: - The candidate should have a minimum of 7.5 years of experience in Java Full Stack Development. - This position is based at our Bengaluru office. - A 15 years full-time education is required.",Posted 3 days ago,2
18,Accenture,ATCI-4672542-S1806889_en,Software Engineering,Bengaluru,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements. Must have skills : Node.jsGood to have skills : No Function SpecialtyMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Developer, you will design, build, and configure applications to meet business process and application requirements. You will be responsible for developing and implementing software solutions using Node.js. Your typical day will involve collaborating with the team to understand business requirements, designing and coding applications, and ensuring the quality and performance of the software. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work related problems. - Design, develop, and test software applications using Node.js. - Collaborate with cross-functional teams to gather and analyze business requirements. - Participate in code reviews to ensure code quality and adherence to coding standards. - Troubleshoot and debug applications to identify and fix issues. - Contribute to the continuous improvement of software development processes and practices. Professional & Technical Skills: - Must To Have Skills: Proficiency in Node.js. - Good To Have Skills: Experience with JavaScript frameworks such as Express.js or React.js. - Strong understanding of software development principles and best practices. - Experience with RESTful APIs and web services. - Knowledge of database systems such as MongoDB or MySQL. Additional Information: - The candidate should have a minimum of 3 years of experience in Node.js. - This position is based at our Bengaluru office. - A 15 years full time education is required.",Posted 3 days ago,2
19,Accenture,ATCI-4504267-S1759950_en,Software Engineering,Multiple Locations,Software Development Engineer,"— Project Role : Software Development EngineerProject Role Description : Analyze, design, code and test multiple components of application code across one or more clients. Perform maintenance, enhancements and/or development work. Must have skills : Salesforce TestingGood to have skills : Functional Test PlanningMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As a Software Development Engineer, you will analyze, design, code, and test multiple components of application code across one or more clients. You will perform maintenance, enhancements, and/or development work. Your typical day will involve analyzing requirements, designing solutions, writing code, and conducting testing to ensure the quality of the application. You will collaborate with team members and actively participate in discussions to provide solutions to work-related problems. Your role will require you to work independently and become a subject matter expert in Salesforce Testing. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work related problems. - Collaborate with team members to analyze requirements and design solutions. - Write code to implement application components. - Conduct testing to ensure the quality of the application. - Perform maintenance, enhancements, and/or development work. - Stay updated with the latest industry trends and technologies. - Provide technical guidance and support to junior team members. Professional & Technical Skills: - Must To Have Skills: Proficiency in Salesforce Testing. - Strong understanding of software testing principles and methodologies. - Experience with test planning, test case design, and test execution. - Knowledge of Salesforce platform and its various features. - Familiarity with Salesforce testing tools and frameworks. - Good To Have Skills: Experience with Functional Test Planning. - Recommendation: Familiarity with Agile development methodologies. Additional Information: - The candidate should have a minimum of 3 years of experience in Salesforce Testing. - This position is based at our Pune office. - A 15 years full-time education is required.",Posted 3 days ago,3
20,Accenture,ATCI-4662302-S1806473_en,Software Engineering,Hyderabad,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements. Must have skills : SAP BusinessObjects Data ServicesGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Developer, you will design, build, and configure applications to meet business process and application requirements. You will be responsible for ensuring the smooth functioning of applications and addressing any issues that may arise. Your typical day will involve collaborating with the team to understand requirements, designing and developing applications, and testing and debugging code to ensure optimal performance and functionality. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work related problems. - Collaborate with cross-functional teams to gather and understand business requirements. - Design, develop, and test applications based on business needs. - Troubleshoot and debug code to identify and resolve issues. - Ensure the security and integrity of applications by implementing appropriate measures. - Document application processes and procedures for future reference. Professional & Technical Skills: - Must To Have Skills: Proficiency in SAP BusinessObjects Data Services. - Strong understanding of ETL (Extract, Transform, Load) processes. - Experience with data integration and data quality management. - Knowledge of SQL and database concepts. - Experience with data modeling and data warehousing. - Good To Have Skills: Familiarity with SAP HANA and SAP BW. - Experience with SAP BusinessObjects reporting tools. - Knowledge of SAP ERP systems. Additional Information: - The candidate should have a minimum of 3 years of experience in SAP BusinessObjects Data Services. - This position is based at our Hyderabad office. - A 15 years full time education is required.",Posted 3 days ago,3
