S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
11,EXL,EXL/SM/1189905,"Department: Healthcare>Healthcare>Clinical & Pharmacy Services>Clinical & Pharmacy Services>CareRadius
Required Experience: 12-16 years
Required Skills: Spring Security, Java, Team lead, Angular, Spring, SQL, Oracle, Web Services, Spring Batch, Web Services API, Java Developer, SPA Single Page Application Framework","Noida, Noida - Centre 59",Senior Manager,"CareRadius | Experience: 12-16 years | Skills: Spring Security, Java, Team lead, Angular, Spring, SQL, Oracle, Web Services, Spring Batch, Web Services API, Java Developer, SPA Single Page Application Framework",29 Oct 2024,1
12,EXL,EXL/AVP/1156969,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Payment Integrity - Analytics
Required Experience: 12-18 years
Required Skills: Management, Medical Coding, Healthcare","Chennai, IN Chennai C51",Assistant Vice President,"Payment Integrity - Analytics | Experience: 12-18 years | Skills: Management, Medical Coding, Healthcare",29 Oct 2024,1
13,EXL,EXL/AVP/1184129,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Payment Integrity - Operations
Required Experience: 15-16 years
Required Skills: Managerial, CPT, HCPCS","Chennai, IN Chennai C51",Assistant Vice President,"Payment Integrity - Operations | Experience: 15-16 years | Skills: Managerial, CPT, HCPCS",29 Oct 2024,1
14,EXL,EXL/SE/1187583,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Payment Integrity - Operations
Required Experience: 3-8 years
Required Skills: Voice & Accent Training, Communication, Call Center, Calling","Chennai, IN Chennai C51",Senior Executive,"Payment Integrity - Operations | Experience: 3-8 years | Skills: Voice & Accent Training, Communication, Call Center, Calling",29 Oct 2024,1
15,EXL,EXL/SM/1189688,"Department: Enabling>Quality Excellence>Quality Excellence>Quality Excellence>Quality Excellence
Required Experience: 10-16 years
Required Skills: Six Sigma Green Belt, Data Analytics, Client Management, Lean Deployment, Team Management skills, Communication and Interpersonal skills","Noida, Noida - Centre 59",Senior Manager,"Quality Excellence | Experience: 10-16 years | Skills: Six Sigma Green Belt, Data Analytics, Client Management, Lean Deployment, Team Management skills, Communication and Interpersonal skills",29 Oct 2024,1
16,EXL,EXL/SM/1189789,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Payment Integrity - Operations
Required Experience: 12-18 years
Required Skills: Healthcare, Analysis & Problem Solving, Communication Ethics, Team Handling","Chennai, IN Chennai C51",Senior Manager,"Payment Integrity - Operations | Experience: 12-18 years | Skills: Healthcare, Analysis & Problem Solving, Communication Ethics, Team Handling",29 Oct 2024,1
17,EXL,EXL/LAM/1189866,"Department: Enabling>Quality Excellence>Quality Excellence>Quality Excellence>Quality Excellence
Required Experience: 6-12 years
Required Skills: Presentation, Data Visualization, Excel Tools, MS Powerpoint, Analytical and problem solving skills, Data Analysis Tools, Excel Analytics, Data Analytics, MIS","Noida, Noida - Centre 59",Lead Assistant Manager,"Quality Excellence | Experience: 6-12 years | Skills: Presentation, Data Visualization, Excel Tools, MS Powerpoint, Analytical and problem solving skills, Data Analysis Tools, Excel Analytics, Data Analytics, MIS",29 Oct 2024,1
18,EXL,EXL/E/1184146,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Workers Compensation, Payments, Communication, Claims Handling, Insurance, Property  &  Casualty Insurance","Noida, Noida - Centre 59",Executives,"Operations | Experience: 0-1 years | Skills: Workers Compensation, Payments, Communication, Claims Handling, Insurance, Property  &  Casualty Insurance",29 Oct 2024,1
19,EXL,EXL/SE/1184150,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 1-3 years
Required Skills: Insurance, Communication, Claims Handling, Property  &  Casualty Insurance, Payments, Workers Compensation","Noida, Noida - Centre 59",Senior Executive,"Operations | Experience: 1-3 years | Skills: Insurance, Communication, Claims Handling, Property  &  Casualty Insurance, Payments, Workers Compensation",29 Oct 2024,1
20,EXL,EXL/SE/1160043,"Department: Operations Management>Emerging Business Unit>Utilities>MIS & Reporting>Business Support Services
Required Experience: 2-4 years
Required Skills: Analytical Thinking, Reporting & Analysis, Excel Analytics, Business Processes, Power Bi","Pune, IN Pune C11",Senior Executive,"Business Support Services | Experience: 2-4 years | Skills: Analytical Thinking, Reporting & Analysis, Excel Analytics, Business Processes, Power Bi",28 Oct 2024,1
21,EXL,EXL/M/1178968,"Department: Analytics>Insurance>Services>Insurance>Analytics
Required Experience: 4-6 years
Required Skills: Ability to solve the problem in full - HLD and LLD, Business Development, Stakeholder communication, RFP & Proposal Writing, Insurance, Solution Development, Solution Design","Gurgaon, EXL - Gurgaon Center 38",Manager,"Analytics | Experience: 4-6 years | Skills: Ability to solve the problem in full - HLD and LLD, Business Development, Stakeholder communication, RFP & Proposal Writing, Insurance, Solution Development, Solution Design",28 Oct 2024,1
22,EXL,EXL/SE/1187489,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 1-2 years
Required Skills: Accounts Payable, Vendor Management, Indexing","Noida, Noida-SEZ BPO Solutions",Senior Executive,"Operations | Experience: 1-2 years | Skills: Accounts Payable, Vendor Management, Indexing",28 Oct 2024,1
23,EXL,EXL/SE/1189122,"Department: Operations Management>Emerging Business Unit>Utilities>MIS & Reporting>Business Support Services
Required Experience: 3-4 years
Required Skills: Excel Analytics, Excel Proficiency, Excel VBA integration., Business Processes, Excellent communication, Analytical Thinking, Data Analytics","Pune, IN Pune C4",Senior Executive,"Business Support Services | Experience: 3-4 years | Skills: Excel Analytics, Excel Proficiency, Excel VBA integration., Business Processes, Excellent communication, Analytical Thinking, Data Analytics",28 Oct 2024,1
24,EXL,EXL/SM/1189383,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 10-15 years
Required Skills: Communication, Risk Management, Risk & Compliance, Presentation Skills","Noida, Noida - Centre 59",Senior Manager,"FRAC Consulting | Experience: 10-15 years | Skills: Communication, Risk Management, Risk & Compliance, Presentation Skills",28 Oct 2024,1
25,EXL,EXL/M/1189384,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 8-10 years
Required Skills: Commuincation, Risk & Compliance, Presentation Skills, Procurement","Noida, Noida - Centre 59",Manager,"FRAC Consulting | Experience: 8-10 years | Skills: Commuincation, Risk & Compliance, Presentation Skills, Procurement",28 Oct 2024,1
26,EXL,EXL/AM/1189387,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 4-6 years
Required Skills: Communication, Excel, Procurement, Analytical, SAP Ariba","Noida, Noida - Centre 59",Assistant Manager,"FRAC Consulting | Experience: 4-6 years | Skills: Communication, Excel, Procurement, Analytical, SAP Ariba",28 Oct 2024,1
27,EXL,EXL/E/1189339,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 1-3 years
Required Skills: Reading Comprehension, Communication","Noida, IN Noida SEZ C60",Executives,"Operations | Experience: 1-3 years | Skills: Reading Comprehension, Communication",28 Oct 2024,1
28,EXL,EXL/E/1189362,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 1-3 years
Required Skills: Reading Comprehension, Communication","Pune, IN Pune C4",Executives,"Operations | Experience: 1-3 years | Skills: Reading Comprehension, Communication",28 Oct 2024,1
29,EXL,EXL/AM/1186407,"Department: Enabling>Global Technology>Global Technology>EXL LifePRO>Application Programming
Required Experience: 5-7 years
Required Skills: Scripting, Ansible, Database, Agile Application Development, Github, Devops Automation, Jenkins, Docker and kubernetes, Bamboo, CI/CD Pipeline","Noida, Noida - Centre 59",Assistant Manager,"Application Programming | Experience: 5-7 years | Skills: Scripting, Ansible, Database, Agile Application Development, Github, Devops Automation, Jenkins, Docker and kubernetes, Bamboo, CI/CD Pipeline",28 Oct 2024,1
30,EXL,EXL/LAM/1189281,"Department: Analytics>Analytics - UK & Europe>Services>Insurance>Analytics
Required Experience: 2-5 years
Required Skills: Ability to solve the problem in full - HLD and LLD, Problem Solving, pyspark, SAS, Python, SAS Base","Gurgaon, EXL - Gurgaon Center 38",Lead Assistant Manager,"Analytics | Experience: 2-5 years | Skills: Ability to solve the problem in full - HLD and LLD, Problem Solving, pyspark, SAS, Python, SAS Base",28 Oct 2024,1
31,EXL,EXL/AVP/1180577,"Department: Enabling>Global Technology>Global Technology>Global Technology>Information Security
Required Experience: 13-18 years
Required Skills: Adaptability, Data Privacy","Noida, Noida-SEZ BPO Solutions_Incubation Site",Assistant Vice President,"Information Security | Experience: 13-18 years | Skills: Adaptability, Data Privacy",28 Oct 2024,1
32,EXL,EXL/E/1188055,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 1-5 years
Required Skills: English Communication","Pune, IN Pune C4",Executives,Operations | Experience: 1-5 years | Skills: English Communication,28 Oct 2024,1
33,EXL,EXL/AM/1187460,"Department: Enabling>Human Resources>Human Resources>Human Resources>Business HR (N)
Required Experience: 4-5 years
Required Skills: Human Resource Development, Grievance Handling, Employee Engagement, Managing Conflicts, Interpersonal Communication, MIS, Attrition Management, Managing Resources","Pune, IN Pune SEZ C25",Assistant Manager,"Business HR (N) | Experience: 4-5 years | Skills: Human Resource Development, Grievance Handling, Employee Engagement, Managing Conflicts, Interpersonal Communication, MIS, Attrition Management, Managing Resources",28 Oct 2024,1
34,EXL,EXL/SM/1188827,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 10-15 years
Required Skills: Excel, Accounting, Insurance, SOX","Noida, Noida - Centre 59",Senior Manager,"FRAC Consulting | Experience: 10-15 years | Skills: Excel, Accounting, Insurance, SOX",28 Oct 2024,1
35,EXL,EXL/M/1188838,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 8-10 years
Required Skills: SOX, Risk & Compliance, Operation, MS Visio, MIS","Noida, Noida - Centre 59",Manager,"FRAC Consulting | Experience: 8-10 years | Skills: SOX, Risk & Compliance, Operation, MS Visio, MIS",28 Oct 2024,1
36,EXL,EXL/AM/1188869,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 4-6 years
Required Skills: SOX, MS Office, Finance & Accounting","Noida, Noida - Centre 59",Assistant Manager,"FRAC Consulting | Experience: 4-6 years | Skills: SOX, MS Office, Finance & Accounting",28 Oct 2024,1
37,EXL,EXL/SE/1188905,"Department: Insurance>Insurance>Insurance Consulting>FRAC Consulting>FRAC Consulting
Required Experience: 2-4 years
Required Skills: Internal Audit, MS Office","Noida, Noida - Centre 59",Senior Executive,"FRAC Consulting | Experience: 2-4 years | Skills: Internal Audit, MS Office",28 Oct 2024,1
38,EXL,EXL/AM/1189391,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 2-4 years
Required Skills: Agility, Problem Solving, Customer Service Management, Presentation Skills, Good Commuincation, People Management","Pune, IN Pune C4",Assistant Manager,"Operations | Experience: 2-4 years | Skills: Agility, Problem Solving, Customer Service Management, Presentation Skills, Good Commuincation, People Management",28 Oct 2024,1
39,EXL,EXL/AVP/1189051,"Department: EXL Digital>Insurance>Digital Insurance>Digital Consulting & Implementation>Transformation & Solutioning
Required Experience: 10-20 years
Required Skills: Business Process Consulting, Conflict Management, Accounting Applications, P2P, RPA, Finance & Accounting, Insurance, Analytics, Process Excellence, Digital solutions, Project Management, R2R, Excellent written and verbal communication, Client Engagement, Client Colaboration","Noida, Noida - Centre 59",Assistant Vice President,"Transformation & Solutioning | Experience: 10-20 years | Skills: Business Process Consulting, Conflict Management, Accounting Applications, P2P, RPA, Finance & Accounting, Insurance, Analytics, Process Excellence, Digital solutions, Project Management, R2R, Excellent written and verbal communication, Client Engagement, Client Colaboration",28 Oct 2024,1
40,EXL,EXL/SM/1189064,"Department: EXL Digital>Insurance>Digital Insurance>Digital Consulting & Implementation>Transformation & Solutioning
Required Experience: 8-14 years
Required Skills: Business Process Consulting, Client Colaboration, Analytics, Project Management, Accounting Applications, Finance & Accounting, Conflict Management, R2R, Process Excellence, P2P, Digital solutions, Client Engagement, Insurance, Excellent written and verbal communication, RPA","Noida, Noida - Centre 59",Senior Manager,"Transformation & Solutioning | Experience: 8-14 years | Skills: Business Process Consulting, Client Colaboration, Analytics, Project Management, Accounting Applications, Finance & Accounting, Conflict Management, R2R, Process Excellence, P2P, Digital solutions, Client Engagement, Insurance, Excellent written and verbal communication, RPA",28 Oct 2024,1
41,EXL,EXL/E/1187499,"Department: Operations Management>Emerging Business Unit>Banking & Financial Services>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Time Management, Analytical Thinking, Communication, MS Excel, Reconciliation, E-MAIL ETIQUETTES SKILLS, Finance & Accounting, Attention to Detail","Bangalore, FA - Bengaluru",Executives,"Operations | Experience: 0-1 years | Skills: Time Management, Analytical Thinking, Communication, MS Excel, Reconciliation, E-MAIL ETIQUETTES SKILLS, Finance & Accounting, Attention to Detail",28 Oct 2024,1
42,EXL,EXL/SE/1159997,"Department: Enabling>Information & Cyber Security Data Privacy BCM>Information & Cyber Security, Data Privacy, BCM>InfoSec>Information & Cyber Security Data Privacy
Required Experience: 4-10 years
Required Skills: Python, SQL","Noida, Noida - Centre 59",Assistant Manager,"Information & Cyber Security Data Privacy | Experience: 4-10 years | Skills: Python, SQL",28 Oct 2024,1
43,EXL,EXL/AM/1189198,"Department: Enabling>Global Technology>Global Technology>Global Technology>Technology - Operations
Required Experience: 4-8 years
Required Skills: ITIL, Service Desk Management, Incident Management, Application Monitoring Support, Service Desk, Report Compilation","Noida, Noida - Centre 59",Assistant Manager,"Technology - Operations | Experience: 4-8 years | Skills: ITIL, Service Desk Management, Incident Management, Application Monitoring Support, Service Desk, Report Compilation",28 Oct 2024,1
44,EXL,EXL/SE/1187563,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 3-5 years
Required Skills: SAP, Billing, Collection, Accounts Receivable","Kochi, IN Kochi SEZ C19",Senior Executive,"Operations | Experience: 3-5 years | Skills: SAP, Billing, Collection, Accounts Receivable",26 Oct 2024,1
45,EXL,EXL/SE/1187566,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 3-4 years
Required Skills: Invoice Processing, SAP, Accruals, Reconciliation","Kochi, IN Kochi SEZ C19",Senior Executive,"Operations | Experience: 3-4 years | Skills: Invoice Processing, SAP, Accruals, Reconciliation",26 Oct 2024,1
46,EXL,EXL/AM/1187572,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 5-7 years
Required Skills: Collections, Billing, Accounts Receivable, Credit Control, Reconciliation, Operations Management","Kochi, IN Kochi SEZ C19",Assistant Manager,"Operations | Experience: 5-7 years | Skills: Collections, Billing, Accounts Receivable, Credit Control, Reconciliation, Operations Management",26 Oct 2024,2
47,EXL,EXL/SE/1186642,"Department: Operations Management>Platforms>Insurance Platform Services>EXL Trumbull>Subrogation
Required Experience: 0-1 years
Required Skills: English Composition, Communication Skills, Financial Calculations, Reading Comprehension, Analytical and reasoning ability","Noida, Noida - Centre 59",Senior Executive,"Subrogation | Experience: 0-1 years | Skills: English Composition, Communication Skills, Financial Calculations, Reading Comprehension, Analytical and reasoning ability",26 Oct 2024,2
48,EXL,EXL/AM/1145479,"Department: Enabling>Finance>Finance>Finance>Finance - General Ledger & Accounts Payable
Required Experience: 2-5 years
Required Skills: Attention to Detail, Finance, Collaborating with Others, Cash Flow, Communication, Analytical Thinking, knowledge on advanced excel, Client Focus, Financial Reporting, Presentation, Reconciliation, Financial Accounting, Quality Focus","Noida, Noida - Centre 59",Assistant Manager,"Finance - General Ledger & Accounts Payable | Experience: 2-5 years | Skills: Attention to Detail, Finance, Collaborating with Others, Cash Flow, Communication, Analytical Thinking, knowledge on advanced excel, Client Focus, Financial Reporting, Presentation, Reconciliation, Financial Accounting, Quality Focus",25 Oct 2024,2
49,EXL,EXL/AM/1171999,"Department: Insurance>Insurance>Insurance Finance & Accounting>Back Office>Operations
Required Experience: 4-6 years
Required Skills: Reporting & Analysis, Finance & Accounting, Accounting, GAAP, US GAAP reporting","Noida, Noida - Centre 59",Assistant Manager,"Operations | Experience: 4-6 years | Skills: Reporting & Analysis, Finance & Accounting, Accounting, GAAP, US GAAP reporting",25 Oct 2024,2
50,EXL,EXL/M/1183710,"Department: Enabling>Finance>Finance>Finance>Finance - General Ledger & Accounts Payable
Required Experience: 7-10 years
Required Skills: General Accounting, Fixed Assets, SAP FI-AA - Asset Accounting","Bangalore, FA - Bengaluru",Manager,"Finance - General Ledger & Accounts Payable | Experience: 7-10 years | Skills: General Accounting, Fixed Assets, SAP FI-AA - Asset Accounting",25 Oct 2024,2
51,EXL,EXL/LAM/1187054,"Department: Analytics>Banking & Financial Services>Data Management>Services>Datasource Common
Required Experience: 3-7 years
Required Skills: Python, Data Engineer, Github, Cloud Applications, Snowflake, ETL, Datawarehousing, PL&SQL, SQL, pyspark","Gurgaon, EXL - Gurgaon Center 38",Lead Assistant Manager,"Datasource Common | Experience: 3-7 years | Skills: Python, Data Engineer, Github, Cloud Applications, Snowflake, ETL, Datawarehousing, PL&SQL, SQL, pyspark",25 Oct 2024,2
52,EXL,EXL/LAM/1187058,"Department: Analytics>Banking & Financial Services>Data Management>Services>Datasource Common
Required Experience: 3-7 years
Required Skills: Python, ETL, Cloud Applications, Data Engineer, PL&SQL, Datawarehousing, pyspark, SQL, Github, Snowflake","Gurgaon, EXL - Gurgaon Center 38",Lead Assistant Manager,"Datasource Common | Experience: 3-7 years | Skills: Python, ETL, Cloud Applications, Data Engineer, PL&SQL, Datawarehousing, pyspark, SQL, Github, Snowflake",25 Oct 2024,2
53,EXL,EXL/SE/1187065,"Department: Analytics>Analytics - UK & Europe>Services>EXL SCIO>Data Intelligence
Required Experience: 2-7 years
Required Skills: PL&SQL, Datawarehousing, pyspark, Python, Snowflake, Github, SQL, Data Engineer, ETL, Cloud Applications","Gurgaon, EXL - Gurgaon Center 38",Senior Executive,"Data Intelligence | Experience: 2-7 years | Skills: PL&SQL, Datawarehousing, pyspark, Python, Snowflake, Github, SQL, Data Engineer, ETL, Cloud Applications",25 Oct 2024,2
54,EXL,EXL/M/1187438,"Department: Analytics>Analytics - UK & Europe>Data Management>Services>Datasource Common
Required Experience: 3-7 years
Required Skills: pyspark, Datawarehousing, Python, Python Programming, Snowflake, SPARK, ETL, Data Modelling, PL&SQL, Cloud Applications, SQL, Github, Data Engineer","Gurgaon, EXL - Gurgaon Center 38",Manager,"Datasource Common | Experience: 3-7 years | Skills: pyspark, Datawarehousing, Python, Python Programming, Snowflake, SPARK, ETL, Data Modelling, PL&SQL, Cloud Applications, SQL, Github, Data Engineer",25 Oct 2024,2
55,EXL,EXL/M/1187448,"Department: Analytics>Analytics - UK & Europe>Data Management>Services>Datasource Common
Required Experience: 5-12 years
Required Skills: ETL, Cloud Applications, SQL, Data Engineer, Python, Python Programming, Snowflake, PL&SQL, Cloud, Datamodeling, SPARK, pyspark, Github, Datawarehousing","Gurgaon, EXL - Gurgaon Center 38",Manager,"Datasource Common | Experience: 5-12 years | Skills: ETL, Cloud Applications, SQL, Data Engineer, Python, Python Programming, Snowflake, PL&SQL, Cloud, Datamodeling, SPARK, pyspark, Github, Datawarehousing",25 Oct 2024,2
56,EXL,EXL/SM/1187089,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 4-12 years
Required Skills: Data Management and Analytics, Data Analytics, Python, pyspark","Gurgaon, Gurgaon-SEZ BPO Solutions",Senior Manager,"Analytics | Experience: 4-12 years | Skills: Data Management and Analytics, Data Analytics, Python, pyspark",25 Oct 2024,2
57,EXL,EXL/SM/1187101,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 6-12 years
Required Skills: Micro services, Apache Kafka, Spring boot, Java","Gurgaon, EXL - Gurgaon Center 38",Senior Manager,"Analytics | Experience: 6-12 years | Skills: Micro services, Apache Kafka, Spring boot, Java",25 Oct 2024,2
58,EXL,EXL/SE/1178237,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 1-5 years
Required Skills: Attention to Detail, Decision Making, Analytical Thinking","Noida, Noida-SEZ BPO Solutions",Senior Executive,"Operations | Experience: 1-5 years | Skills: Attention to Detail, Decision Making, Analytical Thinking",25 Oct 2024,2
59,EXL,EXL/AM/1174978,"Department: Digital Solution Center>Healthcare>Global Products & Platforms>EXL SCIO>Global Products and Platforms
Required Experience: 4-7 years
Required Skills: Python, Azure","Chennai, EXL SCIO Chennai C-52",Assistant Manager,"Global Products and Platforms | Experience: 4-7 years | Skills: Python, Azure",25 Oct 2024,2
60,EXL,EXL/LAM/1176493,"Department: Digital Solution Center>Healthcare>Payment Services>EXL SCIO>Global Products and Platforms
Required Experience: 6-8 years
Required Skills: SQL, React JS, C#-ASP.NET","Chennai, EXL SCIO Chennai C-52",Lead Assistant Manager,"Global Products and Platforms | Experience: 6-8 years | Skills: SQL, React JS, C#-ASP.NET",25 Oct 2024,2
61,EXL,EXL/LAM/1176498,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Healthcare Products & Platforms
Required Experience: 6-8 years
Required Skills: C#-ASP.NET, SQL, React JS","Chennai, EXL SCIO Chennai C-52",Lead Assistant Manager,"Healthcare Products & Platforms | Experience: 6-8 years | Skills: C#-ASP.NET, SQL, React JS",25 Oct 2024,2
62,EXL,EXL/E/1184124,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Tax","Bangalore, FA - Bengaluru",Executives,Operations | Experience: 0-2 years | Skills: Tax,25 Oct 2024,2
63,EXL,EXL/LAM/1187581,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 4-8 years
Required Skills: Media Ad Sales, Ad Optimization, OTT, Campaign Execution, Campaign Strategies, Media Analytics, Google Analytics","Bangalore, FA - Bengaluru",Lead Assistant Manager,"Operations | Experience: 4-8 years | Skills: Media Ad Sales, Ad Optimization, OTT, Campaign Execution, Campaign Strategies, Media Analytics, Google Analytics",25 Oct 2024,2
64,EXL,EXL/LAM/1187584,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 4-8 years
Required Skills: Paid Search Campaigns, Ad Optimization, Campaign Strategies, Google Analytics, Campaign Execution, Paid Search Strategy","Bangalore, FA - Bengaluru",Lead Assistant Manager,"Operations | Experience: 4-8 years | Skills: Paid Search Campaigns, Ad Optimization, Campaign Strategies, Google Analytics, Campaign Execution, Paid Search Strategy",25 Oct 2024,2
65,EXL,EXL/LAM/1187589,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 4-8 years
Required Skills: Social Media Advertising, Google Analytics, Ad Optimization, Campaign Execution, Campaign Strategies, Social media campaigns","Bangalore, FA - Bengaluru",Lead Assistant Manager,"Operations | Experience: 4-8 years | Skills: Social Media Advertising, Google Analytics, Ad Optimization, Campaign Execution, Campaign Strategies, Social media campaigns",25 Oct 2024,2
66,EXL,EXL/SM/1187594,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 4-12 years
Required Skills: SQL, Data Analyst","Gurgaon, Gurgaon-SEZ BPO Solutions",Senior Manager,"Analytics | Experience: 4-12 years | Skills: SQL, Data Analyst",25 Oct 2024,2
67,EXL,EXL/E/1180798,"Department: Healthcare>Healthcare>Clinical & Pharmacy Services>Voice>Operations
Required Experience: 0-3 years
Required Skills: Communication, Analytical","Kochi, FA - Kochi 2",Executives,"Operations | Experience: 0-3 years | Skills: Communication, Analytical",25 Oct 2024,2
68,EXL,EXL/E/1185118,"Department: Healthcare>Healthcare>Clinical & Pharmacy Services>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Communication, Problem Solving, Analytical Thinking","Noida, Noida-SEZ BPO Solutions",Executives,"Operations | Experience: 0-1 years | Skills: Communication, Problem Solving, Analytical Thinking",25 Oct 2024,2
