S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
11,Accenture,ATCI-4022084-S1581561_en,Software Engineering,Ahmedabad,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements.Must have skills : PySparkGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : GraduateProject Role : Data Platform Engineer Project Role Description : Assists with the data platform blueprint and design, encompassing the relevant data platform components. Collaborates with the Integration Architects and Data Architects to ensure cohesive integration between systems and data models. Must have Skills : PySpark, SSI: NON SSI: Good to Have Skills :SSI: No Technology Specialization NON SSI : Job Requirements : Key Responsibilities : Work on client projects to deliver AWS, PySpark, Databricks based Data engineering Analytics solutions Build and operate very large data warehouses or data lakes ETL optimization, designing, coding, tuning big data processes using Apache Spark Build data pipelines applications to stream and process datasets at low latencies Show efficiency in handling data - tracking data lineage, ensuring data quality, and improving discoverability of data Technical Experience : Minimum of 1 years of experience in Databricks engineering solutions on AWS Cloud platforms using PySpark Minimum of 3 years of experience years of experience in ETL, Big Data/Hadoop and data warehouse architecture delivery Minimum 2 year of Experience in one or more programming languages Python, Java, Scala Experience using airflow for the data pipelines in min 1 project 1 years of experience developing CICD pipelines using GIT, Jenkins, Docker, Kubernetes, Shell Scripting, Terraform Professional Attributes : -Ready to work in B Shift 12 PM 10 PM 2-A Client facing skills: solid experience working in client facing environments, to be able to build trusted relationships with client stakeholders 3-Good critical thinking and problem-solving abilities 4-Health care knowledge Good Communication Skills Educational Qualification: Graduate Additional Info : Level and Across Accenture Location Facilities",Posted within last 24 hours,2
12,Accenture,ATCI-4403009-S1765525_en,Business & Technology Integration,Ahmedabad,Business Architect,"— Project Role : Business ArchitectProject Role Description : Define opportunities to create tangible business value for the client by leading current state assessments and identifying high level customer requirements, defining the business solutions and structures needed to realize these opportunities, and developing business case to achieve the vision. Must have skills : Microsoft Dynamics 365 ERP TechnicalGood to have skills : NAMinimum 7.5 year(s) of experience is requiredEducational Qualification : 15 Years of full time education Summary: As a Business Architect, you will define opportunities to create tangible business value for the client by leading current state assessments and identifying high-level customer requirements. You will be responsible for defining the business solutions and structures needed to realize these opportunities and developing a business case to achieve the vision. Your typical day will involve analyzing current business processes, collaborating with stakeholders to gather requirements, and designing innovative solutions to meet business needs. Roles & Responsibilities: - Expected to be an SME, collaborate and manage the team to perform. - Responsible for team decisions. - Engage with multiple teams and contribute on key decisions. - Provide solutions to problems for their immediate team and across multiple teams. - Lead current state assessments to identify business opportunities. - Define high-level customer requirements. - Develop business solutions and structures to realize opportunities. - Create and present business cases to achieve the vision. Professional & Technical Skills: - Must To Have Skills: Proficiency in Microsoft Dynamics 365 ERP Technical. - Good To Have Skills: Experience with business process modeling and optimization. - Strong understanding of business architecture principles and frameworks. - Experience in conducting business process assessments and gap analysis. - Knowledge of industry best practices and trends in business architecture. - Ability to translate business requirements into technical solutions. Additional Information: - The candidate should have a minimum of 7.5 years of experience in Microsoft Dynamics 365 ERP Technical. - This position is based at our Jaipur office. - 15 Years of full-time education is required.",Posted within last 24 hours,2
13,Accenture,ATCI-4322735-S1674445_en,Software Engineering,Kolkata,Software Development Engineer,"— Project Role : Software Development EngineerProject Role Description : Analyze, design, code and test multiple components of application code across one or more clients. Perform maintenance, enhancements and/or development work. Must have skills : Oracle Business Intelligence Enterprise Edition (OBIEE) PlusGood to have skills : Oracle Business Intelligence (BI) Publisher, Oracle HCM Cloud BI Reporting and AnalyticsMinimum 3 year(s) of experience is requiredEducational Qualification : Minimum 15 years of fulltime qualificationSummary: As a Software Development Engineer, you will be responsible for analyzing, designing, coding, and testing multiple components of application code using Oracle Business Intelligence Enterprise Edition (OBIEE) Plus. Your typical day will involve working with OBIEE Plus, performing maintenance, enhancements, and/or development work across one or more clients. Roles & Responsibilities: - Design, develop, and maintain OBIEE Plus reports, dashboards, and analyses. - Collaborate with cross-functional teams to gather and analyze business requirements, translating them into technical specifications. - Perform maintenance, enhancements, and/or development work on OBIEE Plus components across one or more clients. - Conduct unit testing and integration testing of OBIEE Plus components, ensuring high-quality deliverables. - Provide technical support and troubleshooting for OBIEE Plus components, working closely with clients to resolve issues. Professional & Technical Skills: - Must To Have Skills: Strong experience in Oracle Business Intelligence Enterprise Edition (OBIEE) Plus. - Good To Have Skills: Experience with Oracle BI Publisher, Oracle HCM Cloud BI Reporting and Analytics. - Solid understanding of data warehousing concepts and ETL processes. - Experience with SQL and PL/SQL programming languages. - Familiarity with Oracle databases and related technologies. - Strong analytical and problem-solving skills. Additional Information: - The candidate should have a minimum of 3 years of experience in Oracle Business Intelligence Enterprise Edition (OBIEE) Plus. - The ideal candidate will possess a strong educational background in computer science or a related field, along with a proven track record of delivering impactful data-driven solutions. - This position is based at our Pune office.",Posted within last 24 hours,2
14,Accenture,ATCI-4588377-S1772081_en,Software Engineering,Ahmedabad,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : Hadoop AdministrationGood to have skills : NAMinimum 5 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for managing the team and ensuring successful project delivery. Your typical day will involve collaborating with multiple teams, making key decisions, and providing solutions to problems for your immediate team and across multiple teams. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute on key decisions - Provide solutions to problems for their immediate team and across multiple teams - Lead the effort to design, build, and configure applications - Act as the primary point of contact - Manage the team and ensure successful project delivery - Additional responsibility 1: Mentor and guide junior professionals - Additional responsibility 2: Identify and implement process improvements Professional & Technical Skills: - Must To Have Skills: Proficiency in Hadoop Administration - Good To Have Skills: Experience with Big Data technologies - Strong understanding of Hadoop architecture and administration - Experience in managing and troubleshooting Hadoop clusters - Knowledge of Hadoop ecosystem components such as HDFS, YARN, Hive, and Spark - Familiarity with Linux operating system and shell scripting Additional Information: - The candidate should have a minimum of 5 years of experience in Hadoop Administration - This position is based at our Chennai office - A 15 years full-time education is required",Posted within last 24 hours,2
15,Accenture,ATCI-4595209-S1779580_en,Software Engineering,Bengaluru,Software Development Engineer,"— Project Role : Software Development EngineerProject Role Description : Analyze, design, code and test multiple components of application code across one or more clients. Perform maintenance, enhancements and/or development work. Must have skills : SAP BusinessObjects Business IntelligenceGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As a Software Development Engineer, you will analyze, design, code, and test multiple components of application code across one or more clients. You will perform maintenance, enhancements, and/or development work. Your typical day will involve analyzing requirements, designing software solutions, writing code, and conducting testing to ensure the quality and functionality of the application. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work-related problems. - Collaborate with cross-functional teams to gather and analyze requirements. - Design and develop software solutions based on client specifications. - Write clean, efficient, and maintainable code. - Conduct unit testing and debugging of software components. - Participate in code reviews to ensure code quality and adherence to coding standards. - Provide technical support and troubleshooting for application issues. Professional & Technical Skills: - Must To Have Skills: Proficiency in SAP BusinessObjects Business Intelligence. - Strong understanding of data analysis and visualization techniques. - Experience with data modeling and database design. - Knowledge of SQL and database querying languages. - Familiarity with software development methodologies and best practices. Additional Information: - The candidate should have a minimum of 3 years of experience in SAP BusinessObjects Business Intelligence. - This position is based at our Bengaluru office. - A 15 years full-time education is required.",Posted within last 24 hours,2
16,Accenture,ATCI-4641846-S1789965_en,Security,Gurgaon,Security Delivery Practitioner,"— Project Role : Security Delivery PractitionerProject Role Description : Assist in defining requirements, designing and building security components, and testing efforts. Must have skills : Accenture MxDR Ops Security Threat AnalysisGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : Bachelors in relevant field or 15 years full time educationKey Responsibilities • Work as part of analysis team that works 24x7 on a rotational shift • Perform security monitoring by analyzing logs, traffic and alerts generated by variety of device technologies • Timely response to customer requests like detection capabilities, tuning, etc. • Research new threats and provide recommendations to enhance detection capabilities • Strong desire for continuous learning on vulnerabilities, attacks and countermeasures • Identify opportunities for process improvement Technical Experience • Experience in SOC operations with customer-facing responsibilities • Deep understanding on cyber security fundamentals, security devices, network defense concepts and threat landscape • Hands-on experience in SIEM and threat hunting tools • Added advantage in working with any SOAR platform • Desirable knowledge in any scripting language and EDR products • Preferable – GCIA, GCFA, CISSP Professional Attributes • Strong customer service and interpersonal skills • Strong problem-solving skills • Ability to communicate clearly at all levels, demonstrating strong verbal and written communication skills. • Adaptability to accept change Educational Qualification • Minimum a bachelor’s or a master’s degree in addition to regular 15- year full time education",Posted within last 24 hours,2
17,Accenture,ATCI-R1-S1788058_en,Software Engineering,Coimbatore,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : AngularGood to have skills : NAEducational Qualification : 15 years of full time educationProject Role : Application Lead Project Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have Skills : Angular Good to Have Skills : Job Requirements : Key Responsibilities : Summary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for overseeing the entire application development process and ensuring its successful implementation. Your role will involve collaborating with cross functional teams, making key decisions, and providing solutions to problems. Technical Experience : Strong understanding of object-oriented programming principles Professional Attributes : Good communication skill Educational Qualification: 15 years of full time education Additional Information :",Posted within last 24 hours,2
18,Accenture,ATCI-4411072-S1728797_en,Software Engineering,Chennai,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements.Must have skills : Informatica Data QualityGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : GraduateSummary: As an Application Developer for Packaged Application Development, you will be responsible for designing, building, and configuring applications to meet business process and application requirements using Informatica Data Quality. Your typical day will involve collaborating with cross-functional teams, analyzing business requirements, and developing solutions to meet those requirements. Roles & Responsibilities: - Design, build, and configure applications to meet business process and application requirements using Informatica Data Quality. - Collaborate with cross-functional teams to analyze business requirements and develop solutions to meet those requirements. - Develop and maintain technical documentation related to application development. - Provide technical support and troubleshooting for applications as needed. Professional & Technical Skills: - Must To Have Skills: Experience with Informatica Data Quality. - Good To Have Skills: Experience with other ETL tools such as Informatica PowerCenter, Talend, or DataStage. - Strong understanding of data quality concepts and best practices. - Experience with SQL and relational databases such as Oracle, SQL Server, or MySQL. - Experience with Unix/Linux operating systems. - Experience with version control tools such as Git or SVN. Additional Information: - The candidate should have a minimum of 3 years of experience in Informatica Data Quality. - The ideal candidate will possess a strong educational background in computer science or a related field, along with a proven track record of delivering impactful data-driven solutions. - This position is based at our Chennai office.",Posted within last 24 hours,2
19,Accenture,ATCI-4563094-S1797266_en,Software Engineering,Hyderabad,Application Developer,"— Project Role : Application DeveloperProject Role Description : Design, build and configure applications to meet business process and application requirements. Must have skills : SAP ABAP DevelopmentGood to have skills : NAMinimum 3 year(s) of experience is requiredEducational Qualification : 15 years full time educationSummary: As an Application Developer, you will design, build, and configure applications to meet business process and application requirements. You will be responsible for ensuring the smooth functioning of applications and providing solutions to work-related problems. A typical day in this role involves collaborating with the team, analyzing requirements, developing code, and testing applications. You will also contribute to team discussions and actively participate in finding solutions to work-related challenges. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work-related problems. - Develop and maintain SAP ABAP programs to support business processes. - Collaborate with functional teams to understand requirements and translate them into technical specifications. - Perform unit testing and debugging of programs to ensure quality and accuracy. - Troubleshoot and resolve issues related to SAP ABAP programs. - Provide technical support and guidance to end-users. - Stay updated with the latest SAP ABAP development trends and best practices. - Assist in the development of technical documentation for SAP ABAP programs. Professional & Technical Skills: - Must To Have Skills: Proficiency in SAP ABAP Development. - Good To Have Skills: Experience with SAP Fiori and SAP HANA. - Strong understanding of SAP ABAP programming concepts and techniques. - Experience in developing and enhancing SAP ABAP programs. - Knowledge of SAP modules and integration with other systems. - Familiarity with SAP development tools and methodologies. - Ability to analyze complex business requirements and translate them into technical solutions. - Excellent problem-solving and debugging skills. Additional Information: - The candidate should have a minimum of 3 years of experience in SAP ABAP Development. - This position is based at our Hyderabad office. - A 15 years full-time education is required.",Posted within last 24 hours,3
20,Accenture,ATCI-4483812-S1741716_en,Software Engineering,Pune,Application Lead,"— Project Role : Application LeadProject Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have skills : Salesforce CPQGood to have skills : NAMinimum 7.5 year(s) of experience is requiredEducational Qualification : 15 Year Full Time EducationSummary: As an Application Lead, you will lead the effort to design, build, and configure applications, acting as the primary point of contact. You will be responsible for overseeing the entire application development process and ensuring its successful implementation. Your role will involve collaborating with cross-functional teams, managing the team's performance, and making key decisions. With your expertise in Salesforce CPQ, you will contribute to problem-solving and provide solutions for your immediate team and across multiple teams. Roles & Responsibilities: - Expected to be an SME - Collaborate and manage the team to perform - Responsible for team decisions - Engage with multiple teams and contribute on key decisions - Provide solutions to problems for their immediate team and across multiple teams - Lead the effort to design, build, and configure applications - Act as the primary point of contact for application-related matters - Oversee the entire application development process - Collaborate with cross-functional teams - Manage the team's performance - Make key decisions - Contribute to problem-solving and provide solutions for your immediate team and across multiple teams Professional & Technical Skills: - Must To Have Skills: Proficiency in Salesforce CPQ - Strong understanding of Salesforce CPQ - Experience in designing and implementing Salesforce CPQ solutions - Knowledge of Salesforce CPQ best practices - Experience with Salesforce CPQ configuration and customization - Experience in integrating Salesforce CPQ with other systems Additional Information: - The candidate should have a minimum of 7.5 years of experience in Salesforce CPQ - This position is based in Pune - A 15 Year Full Time Education is required",Posted within last 24 hours,3
