S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
104,Syngene,57681,,"Bangalore, India",Project Manager - Clinical Development,,28 Oct 2024,5
105,Syngene,57454,,"Bangalore, India",PROJECT MANAGER - Biologics,,28 Oct 2024,5
106,Syngene,57939,,"Bangalore, India",Microbiology Reviewer,,28 Oct 2024,5
107,Syngene,57871,,"Bangalore, India",assay biologist,,28 Oct 2024,5
108,Syngene,57710,,"Bangalore, India",Inventory Lead - Lab Compliance and Operations,,28 Oct 2024,5
109,Syngene,57910,,"Bangalore, India",Shift Maintenance Engineer,,28 Oct 2024,5
110,Syngene,56860,,"Bangalore, India",ASSISTANT MANAGER,,28 Oct 2024,5
111,Syngene,57911,,"Bangalore, India",AQA reviewer,,28 Oct 2024,5
112,Syngene,56915,,"Bangalore, India",Vial/PFS Filling Operator,,26 Oct 2024,5
113,Syngene,57486,,"Bangalore, India",Assay Biologist,,26 Oct 2024,5
114,Syngene,57053,,"Bangalore, India",Molecular Biologist,,26 Oct 2024,5
115,Syngene,57084,,"Bangalore, India",Research Associate,,26 Oct 2024,5
116,Syngene,57611,,"Mangalore, India",EXECUTIVE,,26 Oct 2024,5
117,Syngene,57283,,"Bangalore, India",Senior Research Associate,,25 Oct 2024,5
118,Syngene,57130,,"Bangalore, India",Protein Analytical Scientist,,25 Oct 2024,5
119,Syngene,57750,,"Bangalore, India",Cell Line Engineering Scientist,,25 Oct 2024,5
120,Syngene,57629,,"Bangalore, India",Project Design Manager,,25 Oct 2024,5
121,Syngene,58059,,"Bangalore, India",Shift Maintenance Engineer,,25 Oct 2024,5
122,Syngene,58030,,"Bangalore, India",Lead IT Business Partner,,25 Oct 2024,5
123,Syngene,57980,,"Bangalore, India",Warehouse Operation,,25 Oct 2024,5
124,Syngene,57455,,"Bangalore, India",PROJECT MANAGER,,24 Oct 2024,5
125,Syngene,57017,,"Bangalore, India",Medical Monitor,,24 Oct 2024,5
